SalesKey,DateKey,ProductKey,CustomerKey,EmployeeKey,Quantity,DiscountPercent,UnitPrice,UnitCost,GrossSales,DiscountAmount,NetSales,Cost,GrossProfit,InvoiceNumber
31845,20240608,1202,318,1016,6,0.1,10.26,45.52,61.56,6.16,55.4,273.12,-217.72,INV2024060831845
31846,20240608,1038,482,1011,71,0.0,88.7,25.82,6297.7,0.0,6297.7,1833.22,4464.48,INV2024060831846
31847,20240608,1127,456,1017,71,0.2,34.69,29.04,2462.99,492.6,1970.39,2061.84,-91.45,INV2024060831847
31848,20240608,1094,23,1008,61,0.2,61.81,44.63,3770.41,754.08,3016.33,2722.43,293.9,INV2024060831848
31849,20240608,1058,272,1007,9,0.0,59.65,38.36,536.85,0.0,536.85,345.24,191.61,INV2024060831849
31850,20240608,1263,657,1012,90,0.15,77.72,32.48,6994.8,1049.22,5945.58,2923.2,3022.38,INV2024060831850
31851,20240608,1124,122,1018,83,0.2,58.23,10.38,4833.09,966.62,3866.47,861.54,3004.93,INV2024060831851
31852,20240608,1301,22,1017,91,0.05,73.36,39.87,6675.76,333.79,6341.97,3628.17,2713.8,INV2024060831852
31853,20240608,1229,307,1008,41,0.0,14.09,35.02,577.69,0.0,577.69,1435.82,-858.13,INV2024060831853
31854,20240608,1000,678,1018,77,0.05,32.04,38.37,2467.08,123.35,2343.73,2954.49,-610.76,INV2024060831854
31855,20240608,1230,229,1007,85,0.0,95.08,14.2,8081.8,0.0,8081.8,1207.0,6874.8,INV2024060831855
31856,20240608,1071,175,1021,28,0.0,41.11,31.85,1151.08,0.0,1151.08,891.8,259.28,INV2024060831856
31857,20240608,1009,380,1008,4,0.1,69.51,8.13,278.04,27.8,250.24,32.52,217.72,INV2024060831857
31858,20240608,1004,81,1020,72,0.05,72.83,41.26,5243.76,262.19,4981.57,2970.72,2010.85,INV2024060831858
31859,20240608,1102,174,1017,33,0.0,99.99,29.27,3299.67,0.0,3299.67,965.91,2333.76,INV2024060831859
31860,20240608,1144,463,1020,15,0.0,34.26,35.25,513.9,0.0,513.9,528.75,-14.85,INV2024060831860
31861,20240608,1009,349,1022,57,0.0,69.51,8.13,3962.07,0.0,3962.07,463.41,3498.66,INV2024060831861
31862,20240608,1231,345,1016,7,0.05,54.76,10.4,383.32,19.17,364.15,72.8,291.35,INV2024060831862
31863,20240608,1302,636,1016,70,0.05,54.21,46.24,3794.7,189.74,3604.96,3236.8,368.16,INV2024060831863
31864,20240608,1280,695,1016,50,0.05,13.92,44.3,696.0,34.8,661.2,2215.0,-1553.8,INV2024060831864
31865,20240608,1030,620,1005,80,0.2,15.76,16.16,1260.8,252.16,1008.64,1292.8,-284.16,INV2024060831865
31866,20240608,1320,276,1018,64,0.0,46.55,41.33,2979.2,0.0,2979.2,2645.12,334.08,INV2024060831866
31867,20240608,1273,454,1004,66,0.0,50.37,36.75,3324.42,0.0,3324.42,2425.5,898.92,INV2024060831867
31868,20240608,1227,366,1018,89,0.1,53.71,34.79,4780.19,478.02,4302.17,3096.31,1205.86,INV2024060831868
31869,20240608,1202,610,1019,51,0.0,10.26,45.52,523.26,0.0,523.26,2321.52,-1798.26,INV2024060831869
31870,20240608,1131,702,1014,19,0.05,60.66,11.71,1152.54,57.63,1094.91,222.49,872.42,INV2024060831870
31871,20240608,1074,526,1006,52,0.15,74.78,43.16,3888.56,583.28,3305.28,2244.32,1060.96,INV2024060831871
31872,20240608,1109,418,1017,69,0.05,82.5,35.79,5692.5,284.62,5407.88,2469.51,2938.36,INV2024060831872
31873,20240608,1222,570,1008,59,0.05,92.94,39.31,5483.46,274.17,5209.29,2319.29,2890.0,INV2024060831873
31874,20240608,1150,32,1020,58,0.2,51.58,44.12,2991.64,598.33,2393.31,2558.96,-165.65,INV2024060831874
31875,20240608,1224,152,1005,20,0.1,29.36,38.58,587.2,58.72,528.48,771.6,-243.12,INV2024060831875
31876,20240608,1107,625,1010,23,0.15,91.72,30.91,2109.56,316.43,1793.13,710.93,1082.2,INV2024060831876
31877,20240608,1273,181,1013,79,0.05,50.37,36.75,3979.23,198.96,3780.27,2903.25,877.02,INV2024060831877
31878,20240608,1273,693,1013,9,0.0,50.37,36.75,453.33,0.0,453.33,330.75,122.58,INV2024060831878
31879,20240608,1114,336,1011,7,0.05,63.32,42.16,443.24,22.16,421.08,295.12,125.96,INV2024060831879
31880,20240608,1112,670,1004,3,0.0,51.38,45.12,154.14,0.0,154.14,135.36,18.78,INV2024060831880
31881,20240608,1244,381,1019,88,0.15,81.67,33.41,7186.96,1078.04,6108.92,2940.08,3168.84,INV2024060831881
31882,20240608,1154,150,1012,85,0.0,92.16,49.65,7833.6,0.0,7833.6,4220.25,3613.35,INV2024060831882
31883,20240608,1211,548,1019,94,0.0,20.3,40.69,1908.2,0.0,1908.2,3824.86,-1916.66,INV2024060831883
31884,20240608,1280,610,1018,18,0.2,13.92,44.3,250.56,50.11,200.45,797.4,-596.95,INV2024060831884
31885,20240608,1195,343,1012,58,0.15,85.03,34.47,4931.74,739.76,4191.98,1999.26,2192.72,INV2024060831885
31886,20240608,1253,272,1015,80,0.05,86.64,16.34,6931.2,346.56,6584.64,1307.2,5277.44,INV2024060831886
31887,20240608,1253,391,1005,81,0.15,86.64,16.34,7017.84,1052.68,5965.16,1323.54,4641.62,INV2024060831887
31888,20240608,1005,70,1013,49,0.0,40.29,48.07,1974.21,0.0,1974.21,2355.43,-381.22,INV2024060831888
31889,20240608,1065,504,1019,27,0.2,76.16,35.15,2056.32,411.26,1645.06,949.05,696.01,INV2024060831889
31890,20240608,1188,655,1008,74,0.2,42.92,41.21,3176.08,635.22,2540.86,3049.54,-508.68,INV2024060831890
31891,20240608,1023,410,1016,62,0.0,88.35,46.07,5477.7,0.0,5477.7,2856.34,2621.36,INV2024060831891
31892,20240608,1306,124,1010,20,0.0,30.18,21.27,603.6,0.0,603.6,425.4,178.2,INV2024060831892
31893,20240608,1096,225,1012,47,0.15,49.23,14.87,2313.81,347.07,1966.74,698.89,1267.85,INV2024060831893
31894,20240608,1313,436,1020,21,0.0,39.04,12.41,819.84,0.0,819.84,260.61,559.23,INV2024060831894
31895,20240608,1307,263,1020,79,0.15,12.37,40.57,977.23,146.58,830.65,3205.03,-2374.38,INV2024060831895
31896,20240608,1173,72,1020,11,0.2,54.79,35.74,602.69,120.54,482.15,393.14,89.01,INV2024060831896
31897,20240608,1069,292,1008,10,0.2,67.73,17.56,677.3,135.46,541.84,175.6,366.24,INV2024060831897
31898,20240608,1015,389,1009,14,0.1,89.62,27.47,1254.68,125.47,1129.21,384.58,744.63,INV2024060831898
31899,20240608,1259,360,1009,57,0.05,86.0,8.47,4902.0,245.1,4656.9,482.79,4174.11,INV2024060831899
31900,20240608,1127,384,1012,48,0.05,34.69,29.04,1665.12,83.26,1581.86,1393.92,187.94,INV2024060831900
31901,20240608,1086,263,1013,73,0.15,57.8,25.91,4219.4,632.91,3586.49,1891.43,1695.06,INV2024060831901
31902,20240608,1195,280,1020,30,0.15,85.03,34.47,2550.9,382.64,2168.27,1034.1,1134.17,INV2024060831902
31903,20240608,1054,543,1006,15,0.05,19.63,10.19,294.45,14.72,279.73,152.85,126.88,INV2024060831903
31904,20240608,1273,185,1012,81,0.0,50.37,36.75,4079.97,0.0,4079.97,2976.75,1103.22,INV2024060831904
31905,20240608,1020,579,1004,54,0.0,71.35,37.43,3852.9,0.0,3852.9,2021.22,1831.68,INV2024060831905
31906,20240608,1125,189,1022,96,0.0,34.88,38.24,3348.48,0.0,3348.48,3671.04,-322.56,INV2024060831906
31907,20240608,1150,676,1017,33,0.0,51.58,44.12,1702.14,0.0,1702.14,1455.96,246.18,INV2024060831907
31908,20240608,1205,206,1011,16,0.05,15.72,10.11,251.52,12.58,238.94,161.76,77.18,INV2024060831908
31909,20240608,1095,140,1021,83,0.0,86.81,38.91,7205.23,0.0,7205.23,3229.53,3975.7,INV2024060831909
31910,20240608,1150,369,1009,51,0.0,51.58,44.12,2630.58,0.0,2630.58,2250.12,380.46,INV2024060831910
31911,20240608,1037,239,1005,66,0.1,58.27,13.62,3845.82,384.58,3461.24,898.92,2562.32,INV2024060831911
31912,20240608,1084,276,1010,57,0.15,89.69,43.72,5112.33,766.85,4345.48,2492.04,1853.44,INV2024060831912
31913,20240608,1064,38,1009,4,0.15,89.33,41.48,357.32,53.6,303.72,165.92,137.8,INV2024060831913
31914,20240608,1074,358,1014,5,0.0,74.78,43.16,373.9,0.0,373.9,215.8,158.1,INV2024060831914
31915,20240608,1312,603,1013,38,0.0,48.94,48.48,1859.72,0.0,1859.72,1842.24,17.48,INV2024060831915
31916,20240608,1002,289,1014,8,0.0,55.48,14.84,443.84,0.0,443.84,118.72,325.12,INV2024060831916
31917,20240608,1132,229,1011,58,0.1,47.46,30.11,2752.68,275.27,2477.41,1746.38,731.03,INV2024060831917
31918,20240608,1004,108,1016,24,0.0,72.83,41.26,1747.92,0.0,1747.92,990.24,757.68,INV2024060831918
31919,20240608,1035,119,1009,31,0.0,48.12,24.4,1491.72,0.0,1491.72,756.4,735.32,INV2024060831919
31920,20240608,1138,10,1013,21,0.2,33.81,15.5,710.01,142.0,568.01,325.5,242.51,INV2024060831920
31921,20240608,1281,70,1021,78,0.05,80.97,5.73,6315.66,315.78,5999.88,446.94,5552.94,INV2024060831921
31922,20240608,1314,213,1018,71,0.1,86.13,45.27,6115.23,611.52,5503.71,3214.17,2289.54,INV2024060831922
31923,20240608,1186,610,1008,67,0.0,82.38,44.17,5519.46,0.0,5519.46,2959.39,2560.07,INV2024060831923
31924,20240608,1271,147,1014,26,0.2,38.68,15.1,1005.68,201.14,804.54,392.6,411.94,INV2024060831924
31925,20240608,1128,350,1007,28,0.0,67.41,47.48,1887.48,0.0,1887.48,1329.44,558.04,INV2024060831925
31926,20240608,1271,305,1016,83,0.2,38.68,15.1,3210.44,642.09,2568.35,1253.3,1315.05,INV2024060831926
31927,20240608,1098,334,1018,13,0.0,91.62,29.04,1191.06,0.0,1191.06,377.52,813.54,INV2024060831927
31928,20240608,1015,679,1005,59,0.0,89.62,27.47,5287.58,0.0,5287.58,1620.73,3666.85,INV2024060831928
31929,20240608,1106,494,1010,53,0.1,96.82,41.87,5131.46,513.15,4618.31,2219.11,2399.2,INV2024060831929
31930,20240608,1060,514,1009,65,0.15,59.73,21.61,3882.45,582.37,3300.08,1404.65,1895.43,INV2024060831930
31931,20240608,1169,456,1022,38,0.0,98.05,9.07,3725.9,0.0,3725.9,344.66,3381.24,INV2024060831931
31932,20240608,1058,279,1018,9,0.0,59.65,38.36,536.85,0.0,536.85,345.24,191.61,INV2024060831932
31933,20240608,1035,591,1017,85,0.0,48.12,24.4,4090.2,0.0,4090.2,2074.0,2016.2,INV2024060831933
31934,20240608,1007,536,1019,65,0.0,93.01,10.62,6045.65,0.0,6045.65,690.3,5355.35,INV2024060831934
31935,20240608,1315,196,1013,72,0.0,65.3,33.13,4701.6,0.0,4701.6,2385.36,2316.24,INV2024060831935
31936,20240608,1270,454,1009,22,0.15,55.18,7.4,1213.96,182.09,1031.87,162.8,869.07,INV2024060831936
31937,20240608,1120,64,1018,26,0.1,50.34,37.03,1308.84,130.88,1177.96,962.78,215.18,INV2024060831937
31938,20240608,1105,70,1007,63,0.0,79.02,36.48,4978.26,0.0,4978.26,2298.24,2680.02,INV2024060831938
31939,20240608,1111,183,1005,92,0.0,84.01,43.23,7728.92,0.0,7728.92,3977.16,3751.76,INV2024060831939
31940,20240608,1180,155,1022,81,0.0,64.64,40.95,5235.84,0.0,5235.84,3316.95,1918.89,INV2024060831940
31941,20240608,1250,542,1010,61,0.05,49.4,16.15,3013.4,150.67,2862.73,985.15,1877.58,INV2024060831941
31942,20240608,1332,634,1014,57,0.0,50.53,22.39,2880.21,0.0,2880.21,1276.23,1603.98,INV2024060831942
31943,20240608,1085,373,1018,21,0.1,92.57,30.08,1943.97,194.4,1749.57,631.68,1117.89,INV2024060831943
31944,20240608,1069,439,1019,92,0.05,67.73,17.56,6231.16,311.56,5919.6,1615.52,4304.08,INV2024060831944
31945,20240608,1263,654,1008,82,0.0,77.72,32.48,6373.04,0.0,6373.04,2663.36,3709.68,INV2024060831945
31946,20240608,1238,556,1012,33,0.0,39.98,20.28,1319.34,0.0,1319.34,669.24,650.1,INV2024060831946
31947,20240608,1152,613,1004,93,0.2,72.84,24.72,6774.12,1354.82,5419.3,2298.96,3120.34,INV2024060831947
31948,20240608,1240,295,1016,95,0.0,33.04,9.63,3138.8,0.0,3138.8,914.85,2223.95,INV2024060831948
31949,20240608,1251,115,1006,12,0.1,35.46,21.78,425.52,42.55,382.97,261.36,121.61,INV2024060831949
31950,20240608,1322,689,1008,59,0.0,38.74,43.77,2285.66,0.0,2285.66,2582.43,-296.77,INV2024060831950
31951,20240608,1180,506,1017,46,0.0,64.64,40.95,2973.44,0.0,2973.44,1883.7,1089.74,INV2024060831951
31952,20240608,1299,94,1008,83,0.05,43.03,11.2,3571.49,178.57,3392.92,929.6,2463.32,INV2024060831952
31953,20240608,1138,425,1017,97,0.0,33.81,15.5,3279.57,0.0,3279.57,1503.5,1776.07,INV2024060831953
31954,20240608,1064,214,1004,94,0.0,89.33,41.48,8397.02,0.0,8397.02,3899.12,4497.9,INV2024060831954
31955,20240608,1047,664,1014,6,0.1,69.16,8.69,414.96,41.5,373.46,52.14,321.32,INV2024060831955
31956,20240608,1186,724,1008,20,0.1,82.38,44.17,1647.6,164.76,1482.84,883.4,599.44,INV2024060831956
31957,20240608,1242,203,1006,33,0.0,60.8,46.59,2006.4,0.0,2006.4,1537.47,468.93,INV2024060831957
31958,20240608,1118,641,1013,29,0.05,34.86,36.55,1010.94,50.55,960.39,1059.95,-99.56,INV2024060831958
31959,20240608,1024,423,1012,53,0.05,58.54,39.31,3102.62,155.13,2947.49,2083.43,864.06,INV2024060831959
31960,20240608,1010,624,1018,59,0.1,67.21,17.51,3965.39,396.54,3568.85,1033.09,2535.76,INV2024060831960
31961,20240608,1032,414,1009,54,0.1,87.37,45.74,4717.98,471.8,4246.18,2469.96,1776.22,INV2024060831961
31962,20240608,1060,2,1009,53,0.0,59.73,21.61,3165.69,0.0,3165.69,1145.33,2020.36,INV2024060831962
31963,20240608,1116,460,1011,35,0.05,44.11,32.46,1543.85,77.19,1466.66,1136.1,330.56,INV2024060831963
31964,20240608,1144,427,1005,26,0.0,34.26,35.25,890.76,0.0,890.76,916.5,-25.74,INV2024060831964
31965,20240608,1014,709,1007,23,0.0,34.1,19.2,784.3,0.0,784.3,441.6,342.7,INV2024060831965
31966,20240608,1127,241,1005,37,0.05,34.69,29.04,1283.53,64.18,1219.35,1074.48,144.87,INV2024060831966
31967,20240608,1251,346,1012,27,0.15,35.46,21.78,957.42,143.61,813.81,588.06,225.75,INV2024060831967
31968,20240608,1012,546,1008,48,0.0,24.71,37.81,1186.08,0.0,1186.08,1814.88,-628.8,INV2024060831968
31969,20240608,1150,694,1022,48,0.15,51.58,44.12,2475.84,371.38,2104.46,2117.76,-13.3,INV2024060831969
31970,20240608,1163,165,1022,23,0.2,96.88,10.68,2228.24,445.65,1782.59,245.64,1536.95,INV2024060831970
31971,20240608,1028,708,1012,38,0.2,64.59,28.75,2454.42,490.88,1963.54,1092.5,871.04,INV2024060831971
31972,20240608,1108,279,1008,50,0.05,66.45,36.08,3322.5,166.12,3156.38,1804.0,1352.38,INV2024060831972
31973,20240608,1093,530,1019,30,0.05,84.96,7.8,2548.8,127.44,2421.36,234.0,2187.36,INV2024060831973
31974,20240608,1224,240,1010,51,0.0,29.36,38.58,1497.36,0.0,1497.36,1967.58,-470.22,INV2024060831974
31975,20240608,1157,723,1005,18,0.15,79.54,8.14,1431.72,214.76,1216.96,146.52,1070.44,INV2024060831975
31976,20240608,1184,263,1017,50,0.0,80.79,14.04,4039.5,0.0,4039.5,702.0,3337.5,INV2024060831976
31977,20240608,1297,425,1004,64,0.0,42.97,40.03,2750.08,0.0,2750.08,2561.92,188.16,INV2024060831977
31978,20240608,1122,498,1011,94,0.0,48.3,28.89,4540.2,0.0,4540.2,2715.66,1824.54,INV2024060831978
31979,20240608,1031,386,1020,83,0.05,16.39,14.91,1360.37,68.02,1292.35,1237.53,54.82,INV2024060831979
31980,20240608,1020,655,1022,64,0.0,71.35,37.43,4566.4,0.0,4566.4,2395.52,2170.88,INV2024060831980
31981,20240608,1227,292,1009,42,0.1,53.71,34.79,2255.82,225.58,2030.24,1461.18,569.06,INV2024060831981
31982,20240608,1036,656,1017,43,0.0,68.16,34.41,2930.88,0.0,2930.88,1479.63,1451.25,INV2024060831982
31983,20240608,1253,34,1011,1,0.0,86.64,16.34,86.64,0.0,86.64,16.34,70.3,INV2024060831983
31984,20240608,1084,655,1014,45,0.1,89.69,43.72,4036.05,403.6,3632.44,1967.4,1665.04,INV2024060831984
31985,20240608,1108,451,1017,68,0.0,66.45,36.08,4518.6,0.0,4518.6,2453.44,2065.16,INV2024060831985
31986,20240608,1071,600,1013,81,0.1,41.11,31.85,3329.91,332.99,2996.92,2579.85,417.07,INV2024060831986
31987,20240608,1093,397,1020,37,0.1,84.96,7.8,3143.52,314.35,2829.17,288.6,2540.57,INV2024060831987
31988,20240608,1014,713,1015,70,0.05,34.1,19.2,2387.0,119.35,2267.65,1344.0,923.65,INV2024060831988
31989,20240608,1050,358,1007,31,0.1,99.65,49.93,3089.15,308.92,2780.24,1547.83,1232.41,INV2024060831989
31990,20240608,1196,368,1022,38,0.15,29.55,36.06,1122.9,168.44,954.47,1370.28,-415.82,INV2024060831990
31991,20240608,1022,467,1020,22,0.1,33.71,44.41,741.62,74.16,667.46,977.02,-309.56,INV2024060831991
31992,20240608,1305,418,1008,85,0.0,73.86,12.09,6278.1,0.0,6278.1,1027.65,5250.45,INV2024060831992
31993,20240608,1096,507,1017,86,0.1,49.23,14.87,4233.78,423.38,3810.4,1278.82,2531.58,INV2024060831993
31994,20240608,1130,491,1010,45,0.0,46.06,42.0,2072.7,0.0,2072.7,1890.0,182.7,INV2024060831994
31995,20240608,1024,654,1006,35,0.2,58.54,39.31,2048.9,409.78,1639.12,1375.85,263.27,INV2024060831995
31996,20240608,1151,715,1008,93,0.15,14.65,24.89,1362.45,204.37,1158.08,2314.77,-1156.69,INV2024060831996
31997,20240608,1232,37,1008,24,0.0,30.71,28.97,737.04,0.0,737.04,695.28,41.76,INV2024060831997
31998,20240608,1151,251,1011,62,0.0,14.65,24.89,908.3,0.0,908.3,1543.18,-634.88,INV2024060831998
31999,20240608,1231,337,1006,17,0.0,54.76,10.4,930.92,0.0,930.92,176.8,754.12,INV2024060831999
32000,20240608,1003,519,1004,45,0.0,59.04,34.24,2656.8,0.0,2656.8,1540.8,1116.0,INV2024060832000
32001,20240609,1107,123,1005,64,0.2,91.72,30.91,5870.08,1174.02,4696.06,1978.24,2717.82,INV2024060932001
32002,20240609,1305,50,1010,50,0.0,73.86,12.09,3693.0,0.0,3693.0,604.5,3088.5,INV2024060932002
32003,20240609,1200,43,1018,23,0.15,80.83,49.5,1859.09,278.86,1580.23,1138.5,441.73,INV2024060932003
32004,20240609,1186,582,1017,74,0.0,82.38,44.17,6096.12,0.0,6096.12,3268.58,2827.54,INV2024060932004
32005,20240609,1144,173,1016,93,0.1,34.26,35.25,3186.18,318.62,2867.56,3278.25,-410.69,INV2024060932005
32006,20240609,1082,664,1015,27,0.0,16.55,43.24,446.85,0.0,446.85,1167.48,-720.63,INV2024060932006
32007,20240609,1319,52,1021,20,0.1,67.77,29.55,1355.4,135.54,1219.86,591.0,628.86,INV2024060932007
32008,20240609,1198,79,1005,12,0.05,20.99,13.54,251.88,12.59,239.29,162.48,76.81,INV2024060932008
32009,20240609,1224,693,1010,38,0.05,29.36,38.58,1115.68,55.78,1059.9,1466.04,-406.14,INV2024060932009
32010,20240609,1055,463,1013,58,0.0,74.59,32.22,4326.22,0.0,4326.22,1868.76,2457.46,INV2024060932010
32011,20240609,1307,163,1013,70,0.0,12.37,40.57,865.9,0.0,865.9,2839.9,-1974.0,INV2024060932011
32012,20240609,1152,633,1009,54,0.0,72.84,24.72,3933.36,0.0,3933.36,1334.88,2598.48,INV2024060932012
32013,20240609,1127,206,1007,90,0.0,34.69,29.04,3122.1,0.0,3122.1,2613.6,508.5,INV2024060932013
32014,20240609,1022,330,1011,88,0.15,33.71,44.41,2966.48,444.97,2521.51,3908.08,-1386.57,INV2024060932014
32015,20240609,1236,350,1016,66,0.0,42.57,36.03,2809.62,0.0,2809.62,2377.98,431.64,INV2024060932015
32016,20240609,1215,393,1008,68,0.2,48.87,8.84,3323.16,664.63,2658.53,601.12,2057.41,INV2024060932016
32017,20240609,1170,395,1011,94,0.0,36.95,12.49,3473.3,0.0,3473.3,1174.06,2299.24,INV2024060932017
32018,20240609,1310,159,1011,2,0.2,21.28,30.87,42.56,8.51,34.05,61.74,-27.69,INV2024060932018
32019,20240609,1224,437,1012,62,0.1,29.36,38.58,1820.32,182.03,1638.29,2391.96,-753.67,INV2024060932019
32020,20240609,1047,230,1017,61,0.0,69.16,8.69,4218.76,0.0,4218.76,530.09,3688.67,INV2024060932020
32021,20240609,1282,159,1014,32,0.2,78.1,31.19,2499.2,499.84,1999.36,998.08,1001.28,INV2024060932021
32022,20240609,1236,215,1013,6,0.0,42.57,36.03,255.42,0.0,255.42,216.18,39.24,INV2024060932022
32023,20240609,1269,225,1010,58,0.0,29.98,47.59,1738.84,0.0,1738.84,2760.22,-1021.38,INV2024060932023
32024,20240609,1183,202,1016,65,0.0,75.91,31.08,4934.15,0.0,4934.15,2020.2,2913.95,INV2024060932024
32025,20240609,1132,653,1012,87,0.1,47.46,30.11,4129.02,412.9,3716.12,2619.57,1096.55,INV2024060932025
32026,20240609,1295,392,1011,29,0.05,77.49,28.09,2247.21,112.36,2134.85,814.61,1320.24,INV2024060932026
32027,20240609,1261,302,1020,8,0.0,72.36,13.14,578.88,0.0,578.88,105.12,473.76,INV2024060932027
32028,20240609,1013,445,1017,55,0.15,79.15,19.59,4353.25,652.99,3700.26,1077.45,2622.81,INV2024060932028
32029,20240609,1069,212,1021,43,0.0,67.73,17.56,2912.39,0.0,2912.39,755.08,2157.31,INV2024060932029
32030,20240609,1111,373,1012,88,0.2,84.01,43.23,7392.88,1478.58,5914.3,3804.24,2110.06,INV2024060932030
32031,20240609,1108,170,1018,54,0.0,66.45,36.08,3588.3,0.0,3588.3,1948.32,1639.98,INV2024060932031
32032,20240609,1139,122,1019,13,0.05,30.23,10.16,392.99,19.65,373.34,132.08,241.26,INV2024060932032
32033,20240609,1054,563,1012,12,0.2,19.63,10.19,235.56,47.11,188.45,122.28,66.17,INV2024060932033
32034,20240609,1176,114,1013,69,0.2,72.13,48.29,4976.97,995.39,3981.58,3332.01,649.57,INV2024060932034
32035,20240609,1092,495,1017,19,0.15,29.26,11.88,555.94,83.39,472.55,225.72,246.83,INV2024060932035
32036,20240609,1253,319,1015,82,0.05,86.64,16.34,7104.48,355.22,6749.26,1339.88,5409.38,INV2024060932036
32037,20240609,1012,233,1011,15,0.15,24.71,37.81,370.65,55.6,315.05,567.15,-252.1,INV2024060932037
32038,20240609,1073,79,1020,76,0.0,95.4,24.41,7250.4,0.0,7250.4,1855.16,5395.24,INV2024060932038
32039,20240609,1280,194,1020,75,0.0,13.92,44.3,1044.0,0.0,1044.0,3322.5,-2278.5,INV2024060932039
32040,20240609,1245,360,1022,5,0.2,51.56,8.34,257.8,51.56,206.24,41.7,164.54,INV2024060932040
32041,20240609,1055,152,1021,19,0.0,74.59,32.22,1417.21,0.0,1417.21,612.18,805.03,INV2024060932041
32042,20240609,1019,378,1016,2,0.0,44.35,7.86,88.7,0.0,88.7,15.72,72.98,INV2024060932042
32043,20240609,1180,720,1020,36,0.15,64.64,40.95,2327.04,349.06,1977.98,1474.2,503.78,INV2024060932043
32044,20240609,1014,159,1007,9,0.2,34.1,19.2,306.9,61.38,245.52,172.8,72.72,INV2024060932044
32045,20240609,1149,32,1021,72,0.0,39.09,19.15,2814.48,0.0,2814.48,1378.8,1435.68,INV2024060932045
32046,20240609,1142,547,1013,31,0.2,13.59,8.62,421.29,84.26,337.03,267.22,69.81,INV2024060932046
32047,20240609,1163,393,1013,47,0.1,96.88,10.68,4553.36,455.34,4098.02,501.96,3596.06,INV2024060932047
32048,20240609,1072,498,1008,94,0.2,13.99,13.55,1315.06,263.01,1052.05,1273.7,-221.65,INV2024060932048
32049,20240609,1215,588,1004,56,0.0,48.87,8.84,2736.72,0.0,2736.72,495.04,2241.68,INV2024060932049
32050,20240609,1311,7,1017,14,0.0,56.56,25.96,791.84,0.0,791.84,363.44,428.4,INV2024060932050
32051,20240609,1312,680,1013,59,0.0,48.94,48.48,2887.46,0.0,2887.46,2860.32,27.14,INV2024060932051
32052,20240609,1226,207,1008,23,0.2,65.61,12.08,1509.03,301.81,1207.22,277.84,929.38,INV2024060932052
32053,20240609,1154,390,1012,71,0.0,92.16,49.65,6543.36,0.0,6543.36,3525.15,3018.21,INV2024060932053
32054,20240609,1044,249,1020,21,0.0,14.51,19.11,304.71,0.0,304.71,401.31,-96.6,INV2024060932054
32055,20240609,1336,610,1022,72,0.0,22.58,45.19,1625.76,0.0,1625.76,3253.68,-1627.92,INV2024060932055
32056,20240609,1010,297,1008,68,0.1,67.21,17.51,4570.28,457.03,4113.25,1190.68,2922.57,INV2024060932056
32057,20240609,1104,647,1004,72,0.0,23.71,5.92,1707.12,0.0,1707.12,426.24,1280.88,INV2024060932057
32058,20240609,1332,427,1010,75,0.0,50.53,22.39,3789.75,0.0,3789.75,1679.25,2110.5,INV2024060932058
32059,20240609,1317,177,1004,24,0.0,17.31,43.87,415.44,0.0,415.44,1052.88,-637.44,INV2024060932059
32060,20240609,1214,207,1013,9,0.15,71.81,47.91,646.29,96.94,549.35,431.19,118.16,INV2024060932060
32061,20240609,1055,351,1006,81,0.0,74.59,32.22,6041.79,0.0,6041.79,2609.82,3431.97,INV2024060932061
32062,20240609,1247,685,1020,18,0.15,81.26,29.94,1462.68,219.4,1243.28,538.92,704.36,INV2024060932062
